step,K,T_I,T_D,target,error,P,I,D,ds,left speed,right speed
0,0.0085,9999999999,0,200,234.75142857142862,1.9953871428571435,1.2770477715562764e-11,0.0,2.045387142869914
1,0.0085,9999999999,0,200,236.46571428571434,2.009958571428572,2.5634212573992002e-11,0.0,2.059958571454206
2,0.0085,9999999999,0,200,236.0371428571429,2.006315714285715,3.8474633146704614e-11,-0.0,2.0563157143241892
3,0.0085,9999999999,0,200,237.32285714285717,2.0172442857142863,5.138499657656708e-11,0.0,2.067244285765671
4,0.0085,9999999999,0,200,236.18,2.00753,6.423318857785191e-11,-0.0,2.057530000064233
5,0.0085,9999999999,0,200,235.60857142857145,2.0026728571428576,7.70502948648479e-11,-0.0,2.0526728572199078
6,0.0085,9999999999,0,200,236.75142857142862,2.0123871428571434,8.992957258042155e-11,0.0,2.0623871429470726
7,0.0085,9999999999,0,200,237.32285714285717,2.0172442857142863,1.02839936010284e-10,0.0,2.067244285817126
8,0.0085,9999999999,0,200,235.18,1.9990300000000003,1.1563372801156338e-10,-0.0,2.049030000115634
9,0.0085,9999999999,0,200,236.18,2.00753,1.284819200128482e-10,0.0,2.057530000128482
10,0.0085,9999999999,0,200,235.75142857142862,2.003887142857143,1.4130679772841642e-10,-0.0,2.05388714299845
11,0.0085,9999999999,0,200,236.60857142857145,2.0111728571428573,1.5417830401541785e-10,0.0,2.0611728572970356
12,0.0085,9999999999,0,200,236.32285714285717,2.008744285714286,1.6703426744527487e-10,-0.0,2.0587442858813203
13,0.0085,9999999999,0,200,236.0371428571429,2.006315714285715,1.7987468801798752e-10,-0.0,2.0563157144655895
14,0.0085,9999999999,0,200,234.32285714285717,1.9917442857142862,1.9262185144783366e-10,-0.0,2.041744285906908
15,0.0085,9999999999,0,200,236.75142857142862,2.0123871428571434,2.055011291634073e-10,0.0,2.062387143062644
16,0.0085,9999999999,0,200,235.46571428571434,2.001458571428572,2.1831046402183108e-10,-0.0,2.051458571646882
17,0.0085,9999999999,0,200,225.46571428571434,1.916458571428572,2.3057579888020044e-10,-0.0,1.9664585716591478
18,0.0085,9999999999,0,200,204.60857142857145,1.7391728571428575,2.417065051670278e-10,-0.0,1.789172857384564
19,0.0085,9999999999,0,200,194.0371428571429,1.6493157142857147,2.5226212573951195e-10,-0.0,1.699315714537977
