step,K,T_I,T_D,target,error,P,I,D,ds,left speed,right speed
500,0.0085,9999999999,0.001,200,16.862857142857138,0.1433342857142857,1.2955126858438368e-09,0.0003035714285714275,0.19363785843836984
501,0.0085,9999999999,0.001,200,19.72,0.16762,1.2965854538439438e-09,0.00037946428571428636,0.2179994655822997
502,0.0085,9999999999,0.001,200,15.434285714285721,0.13119142857142865,1.297425078986885e-09,-0.0005691964285714275,0.18062223344028233
503,0.0085,9999999999,0.001,200,22.005714285714276,0.18704857142857137,1.2986221898441476e-09,0.000872767857142855,0.2379213405843364
504,0.0085,9999999999,0.001,200,32.00571428571428,0.27204857142857136,1.3003633007014645e-09,0.001328125,0.3233766977289347
505,0.0085,9999999999,0.001,200,24.862857142857138,0.2113342857142857,1.3017158401301711e-09,-0.0009486607142857138,0.26038562630171586
506,0.0085,9999999999,0.001,200,27.148571428571415,0.23076285714285705,1.3031927224160331e-09,0.0003035714285714275,0.2810664298746212
507,0.0085,9999999999,0.001,200,30.291428571428554,0.25747714285714274,1.3048405761304837e-09,0.00041741071428571375,0.307894554876269
508,0.0085,9999999999,0.001,200,32.00571428571428,0.27204857142857136,1.3065816869878006e-09,0.00022767857142857252,0.3222762513065816
509,0.0085,9999999999,0.001,200,32.57714285714286,0.2769057142857143,1.3083538835594064e-09,7.589285714285876e-05,0.32698160845121105
510,0.0085,9999999999,0.001,200,35.148571428571415,0.29876285714285705,1.3102659658453118e-09,0.000341517857142855,0.34910437631026586
511,0.0085,9999999999,0.001,200,40.00571428571428,0.34004857142857137,1.3124422767026725e-09,0.0006450892857142863,0.3906936620267279
512,0.0085,9999999999,0.001,200,42.57714285714286,0.36190571428571433,1.3147584732743328e-09,0.0003415178571428588,0.41224723345761566
513,0.0085,9999999999,0.001,200,38.86285714285714,0.3303342857142857,1.3168726127031157e-09,-0.0004933035714285726,0.3798409834597297
514,0.0085,9999999999,0.001,200,41.43428571428572,0.35219142857142866,1.319126637846198e-09,0.0003415178571428588,0.40253294774769816
515,0.0085,9999999999,0.001,200,40.86285714285714,0.3473342857142857,1.3213495772749918e-09,-7.589285714285876e-05,0.3972583941784924
516,0.0085,9999999999,0.001,200,43.72,0.37162,1.3237279452752299e-09,0.00037946428571428636,0.42199946560944224
517,0.0085,9999999999,0.001,200,44.291428571428554,0.37647714285714273,1.3261373989897566e-09,7.5892857142855e-05,0.426553037040423
