step,x_center,y_center,width,height,conf,label,time
31,127.1680679321289,68.96259307861328,65.21253967285156,61.74980163574219,0.9679368138313293,Black Block,0.060144901275634766
31,80.14738464355469,91.45265197753906,35.749481201171875,37.93939208984375,0.9554827809333801,Black Ball,0.060144901275634766
32,127.42607879638672,68.98702239990234,65.48847961425781,61.7978515625,0.9671874046325684,Black Block,0.07115602493286133
32,34.32984161376953,89.90238952636719,58.17958068847656,23.833251953125,0.9651368856430054,Red Block,0.07115602493286133
32,80.24301147460938,91.5005874633789,35.341121673583984,38.24836730957031,0.9442378282546997,Black Ball,0.07115602493286133
32,38.921844482421875,50.40650939941406,66.2845458984375,27.134727478027344,0.2539571225643158,Blue Block,0.07115602493286133
33,127.42607879638672,68.98702239990234,65.48847961425781,61.7978515625,0.9671874046325684,Black Block,0.06303095817565918
33,34.32984161376953,89.90238952636719,58.17958068847656,23.833251953125,0.9651368856430054,Red Block,0.06303095817565918
33,80.24301147460938,91.5005874633789,35.341121673583984,38.24836730957031,0.9442378282546997,Black Ball,0.06303095817565918
33,38.921844482421875,50.40650939941406,66.2845458984375,27.134727478027344,0.2539571225643158,Blue Block,0.06303095817565918
34,34.224754333496094,89.90624237060547,57.84014892578125,23.801467895507812,0.9703534245491028,Red Block,0.05565142631530762
34,127.46638488769531,68.99898529052734,65.4246597290039,61.723876953125,0.967756986618042,Black Block,0.05565142631530762
34,80.27853393554688,91.4558334350586,35.53987121582031,37.83799743652344,0.9546794891357422,Black Ball,0.05565142631530762
35,34.224754333496094,89.90624237060547,57.84014892578125,23.801467895507812,0.9703534245491028,Red Block,0.051801443099975586
35,127.46638488769531,68.99898529052734,65.4246597290039,61.723876953125,0.967756986618042,Black Block,0.051801443099975586
35,80.27853393554688,91.4558334350586,35.53987121582031,37.83799743652344,0.9546794891357422,Black Ball,0.051801443099975586
36,34.20625305175781,89.91184997558594,57.23237609863281,23.758651733398438,0.9683141112327576,Red Block,0.05652356147766113
36,80.52140045166016,91.33670806884766,36.18168258666992,38.440399169921875,0.9573143720626831,Black Ball,0.05652356147766113
36,127.76524353027344,81.09086608886719,63.508140563964844,38.481475830078125,0.8817204236984253,Black Block,0.05652356147766113
37,34.20625305175781,89.91184997558594,57.23237609863281,23.758651733398438,0.9683141112327576,Red Block,0.054990530014038086
37,80.52140045166016,91.33670806884766,36.18168258666992,38.440399169921875,0.9573143720626831,Black Ball,0.054990530014038086
37,127.76524353027344,81.09086608886719,63.508140563964844,38.481475830078125,0.8817204236984253,Black Block,0.054990530014038086
38,127.46961975097656,69.0081558227539,65.40348052978516,61.588623046875,0.9682127237319946,Black Block,0.07345056533813477
38,34.41075134277344,89.87088775634766,57.812591552734375,23.746292114257812,0.9662460088729858,Red Block,0.07345056533813477
38,80.29802703857422,91.56537628173828,35.23704528808594,38.0196533203125,0.94378662109375,Black Ball,0.07345056533813477
38,38.927345275878906,50.426612854003906,66.23887634277344,27.32101058959961,0.2638857960700989,Blue Block,0.07345056533813477
39,127.46961975097656,69.0081558227539,65.40348052978516,61.588623046875,0.9682127237319946,Black Block,0.05246686935424805
39,34.41075134277344,89.87088775634766,57.812591552734375,23.746292114257812,0.9662460088729858,Red Block,0.05246686935424805
39,80.29802703857422,91.56537628173828,35.23704528808594,38.0196533203125,0.94378662109375,Black Ball,0.05246686935424805
39,38.927345275878906,50.426612854003906,66.23887634277344,27.32101058959961,0.2638857960700989,Blue Block,0.05246686935424805
40,34.274417877197266,89.8898696899414,58.231239318847656,23.800094604492188,0.9680728912353516,Red Block,0.08810591697692871
40,127.49342346191406,69.000244140625,65.42568969726562,61.503814697265625,0.9673271179199219,Black Block,0.08810591697692871
40,80.32201385498047,91.45087432861328,35.85490417480469,38.0277099609375,0.9538534879684448,Black Ball,0.08810591697692871
41,34.274417877197266,89.8898696899414,58.231239318847656,23.800094604492188,0.9680728912353516,Red Block,0.8004245758056641
41,127.49342346191406,69.000244140625,65.42568969726562,61.503814697265625,0.9673271179199219,Black Block,0.8004245758056641
41,80.32201385498047,91.45087432861328,35.85490417480469,38.0277099609375,0.9538534879684448,Black Ball,0.8004245758056641
42,34.29336166381836,89.87666320800781,57.926002502441406,23.746963500976562,0.9690089821815491,Red Block,0.06656742095947266
42,127.50262451171875,69.11288452148438,65.12714385986328,61.652767181396484,0.9668789505958557,Black Block,0.06656742095947266
42,80.26097106933594,91.33316040039062,35.95733642578125,38.12043762207031,0.9554254412651062,Black Ball,0.06656742095947266
43,34.29336166381836,89.87666320800781,57.926002502441406,23.746963500976562,0.9690089821815491,Red Block,0.062065839767456055
43,127.50262451171875,69.11288452148438,65.12714385986328,61.652767181396484,0.9668789505958557,Black Block,0.062065839767456055
43,80.26097106933594,91.33316040039062,35.95733642578125,38.12043762207031,0.9554254412651062,Black Ball,0.062065839767456055
44,34.21878433227539,89.93343353271484,57.916107177734375,23.834579467773438,0.9696335196495056,Red Block,0.08133840560913086
44,127.43934631347656,69.02416229248047,65.4734115600586,61.618072509765625,0.9675729274749756,Black Block,0.08133840560913086
44,80.28736877441406,91.4661865234375,35.49241638183594,37.931976318359375,0.9495983719825745,Black Ball,0.08133840560913086
44,38.96112823486328,50.33327865600586,66.29835510253906,27.408241271972656,0.2610565423965454,Blue Block,0.08133840560913086
45,34.21878433227539,89.93343353271484,57.916107177734375,23.834579467773438,0.9696335196495056,Red Block,0.07982563972473145
45,127.43934631347656,69.02416229248047,65.4734115600586,61.618072509765625,0.9675729274749756,Black Block,0.07982563972473145
45,80.28736877441406,91.4661865234375,35.49241638183594,37.931976318359375,0.9495983719825745,Black Ball,0.07982563972473145
45,38.96112823486328,50.33327865600586,66.29835510253906,27.408241271972656,0.2610565423965454,Blue Block,0.07982563972473145
46,127.14808654785156,68.59626007080078,66.0434799194336,60.60282897949219,0.9678899049758911,Black Block,0.05550694465637207
46,39.47724151611328,62.41471862792969,66.73504638671875,46.55561828613281,0.6482000350952148,Blue Block,0.05550694465637207
46,39.12718963623047,73.28325653076172,66.99137878417969,62.71672058105469,0.4680940508842468,Green Block,0.05550694465637207
46,35.94361877441406,86.14436340332031,60.41477966308594,33.97633361816406,0.29889559745788574,Red Block,0.05550694465637207
47,127.14808654785156,68.59626007080078,66.0434799194336,60.60282897949219,0.9678899049758911,Black Block,0.0568392276763916
47,39.47724151611328,62.41471862792969,66.73504638671875,46.55561828613281,0.6482000350952148,Blue Block,0.0568392276763916
47,39.12718963623047,73.28325653076172,66.99137878417969,62.71672058105469,0.4680940508842468,Green Block,0.0568392276763916
47,35.94361877441406,86.14436340332031,60.41477966308594,33.97633361816406,0.29889559745788574,Red Block,0.0568392276763916
48,34.067543029785156,89.87016296386719,57.49684143066406,23.687103271484375,0.9714260101318359,Red Block,0.05048561096191406
48,127.53326416015625,69.06307983398438,65.25165557861328,61.57279968261719,0.9678127765655518,Black Block,0.05048561096191406
48,80.25381469726562,91.43704223632812,35.60555648803711,37.904296875,0.9548189640045166,Black Ball,0.05048561096191406
49,34.067543029785156,89.87016296386719,57.49684143066406,23.687103271484375,0.9714260101318359,Red Block,0.06280303001403809
49,127.53326416015625,69.06307983398438,65.25165557861328,61.57279968261719,0.9678127765655518,Black Block,0.06280303001403809
49,80.25381469726562,91.43704223632812,35.60555648803711,37.904296875,0.9548189640045166,Black Ball,0.06280303001403809
50,34.26094055175781,89.80802154541016,57.59552001953125,23.884140014648438,0.9724326729774475,Red Block,0.053574562072753906
50,127.4554672241211,68.9768295288086,65.46080017089844,61.6132698059082,0.9675956964492798,Black Block,0.053574562072753906
50,80.32595825195312,91.4430923461914,35.321414947509766,38.108612060546875,0.94963139295578,Black Ball,0.053574562072753906
51,34.26094055175781,89.80802154541016,57.59552001953125,23.884140014648438,0.9724326729774475,Red Block,0.05577540397644043
51,127.4554672241211,68.9768295288086,65.46080017089844,61.6132698059082,0.9675956964492798,Black Block,0.05577540397644043
51,80.32595825195312,91.4430923461914,35.321414947509766,38.108612060546875,0.94963139295578,Black Ball,0.05577540397644043
52,127.46127319335938,69.10624694824219,65.14376831054688,61.7568359375,0.9668126702308655,Black Block,0.05137181282043457
52,34.2214469909668,89.82661437988281,58.643333435058594,23.8558349609375,0.9601293206214905,Red Block,0.05137181282043457
52,80.56942749023438,91.10092163085938,36.03921890258789,38.2928466796875,0.953362762928009,Black Ball,0.05137181282043457
52,39.0198974609375,49.813392639160156,66.45413208007812,26.399703979492188,0.2677959203720093,Blue Block,0.05137181282043457
53,127.46127319335938,69.10624694824219,65.14376831054688,61.7568359375,0.9668126702308655,Black Block,0.05365324020385742
53,34.2214469909668,89.82661437988281,58.643333435058594,23.8558349609375,0.9601293206214905,Red Block,0.05365324020385742
53,80.56942749023438,91.10092163085938,36.03921890258789,38.2928466796875,0.953362762928009,Black Ball,0.05365324020385742
53,39.0198974609375,49.813392639160156,66.45413208007812,26.399703979492188,0.2677959203720093,Blue Block,0.05365324020385742
54,34.245201110839844,89.88059997558594,57.952667236328125,23.8245849609375,0.9706853628158569,Red Block,0.0940098762512207
54,127.45606231689453,69.01696014404297,65.46003723144531,61.5711784362793,0.9677426218986511,Black Block,0.0940098762512207
54,80.32495880126953,91.41195678710938,35.7890625,37.917755126953125,0.9531142115592957,Black Ball,0.0940098762512207
55,34.245201110839844,89.88059997558594,57.952667236328125,23.8245849609375,0.9706853628158569,Red Block,0.08489155769348145
55,127.45606231689453,69.01696014404297,65.46003723144531,61.5711784362793,0.9677426218986511,Black Block,0.08489155769348145
55,80.32495880126953,91.41195678710938,35.7890625,37.917755126953125,0.9531142115592957,Black Ball,0.08489155769348145
56,34.35784149169922,89.89230346679688,58.149169921875,23.833999633789062,0.9728212356567383,Red Block,0.05654430389404297
56,127.48406982421875,69.01636505126953,65.36437225341797,61.58219909667969,0.9681763052940369,Black Block,0.05654430389404297
56,80.26556396484375,91.36302947998047,35.429412841796875,38.20881652832031,0.9492751955986023,Black Ball,0.05654430389404297
57,34.35784149169922,89.89230346679688,58.149169921875,23.833999633789062,0.9728212356567383,Red Block,0.06860566139221191
57,127.48406982421875,69.01636505126953,65.36437225341797,61.58219909667969,0.9681763052940369,Black Block,0.06860566139221191
57,80.26556396484375,91.36302947998047,35.429412841796875,38.20881652832031,0.9492751955986023,Black Ball,0.06860566139221191
58,127.49674987792969,69.03885650634766,65.09268188476562,61.8472900390625,0.9670315384864807,Black Block,0.07783293724060059
58,34.324344635009766,89.87537384033203,58.30921173095703,23.746597290039062,0.9664251804351807,Red Block,0.07783293724060059
58,80.3113021850586,91.42176818847656,35.78912353515625,38.03630065917969,0.952293336391449,Black Ball,0.07783293724060059
59,127.49674987792969,69.03885650634766,65.09268188476562,61.8472900390625,0.9670315384864807,Black Block,0.0744779109954834
59,34.324344635009766,89.87537384033203,58.30921173095703,23.746597290039062,0.9664251804351807,Red Block,0.0744779109954834
59,80.3113021850586,91.42176818847656,35.78912353515625,38.03630065917969,0.952293336391449,Black Ball,0.0744779109954834
60,127.46658325195312,69.09764862060547,65.40255737304688,61.539520263671875,0.9682009816169739,Black Block,0.05756855010986328
60,34.40166091918945,89.79619598388672,58.768150329589844,23.8475341796875,0.9622102975845337,Red Block,0.05756855010986328
60,80.23040008544922,91.52394104003906,35.46330261230469,37.82963562011719,0.9522016644477844,Black Ball,0.05756855010986328
61,127.46658325195312,69.09764862060547,65.40255737304688,61.539520263671875,0.9682009816169739,Black Block,0.053873300552368164
61,34.40166091918945,89.79619598388672,58.768150329589844,23.8475341796875,0.9622102975845337,Red Block,0.053873300552368164
61,80.23040008544922,91.52394104003906,35.46330261230469,37.82963562011719,0.9522016644477844,Black Ball,0.053873300552368164
62,127.49951934814453,69.08612060546875,65.34968566894531,61.50267028808594,0.9678261876106262,Black Block,0.06252074241638184
62,34.23553466796875,89.88072967529297,57.914306640625,23.86163330078125,0.9673486351966858,Red Block,0.06252074241638184
62,80.51060485839844,91.21842956542969,35.997161865234375,38.027313232421875,0.9559429287910461,Black Ball,0.06252074241638184
62,39.04144287109375,50.198482513427734,66.46536254882812,26.93292999267578,0.28345566987991333,Blue Block,0.06252074241638184
63,127.49951934814453,69.08612060546875,65.34968566894531,61.50267028808594,0.9678261876106262,Black Block,0.0630958080291748
63,34.23553466796875,89.88072967529297,57.914306640625,23.86163330078125,0.9673486351966858,Red Block,0.0630958080291748
63,80.51060485839844,91.21842956542969,35.997161865234375,38.027313232421875,0.9559429287910461,Black Ball,0.0630958080291748
63,39.04144287109375,50.198482513427734,66.46536254882812,26.93292999267578,0.28345566987991333,Blue Block,0.0630958080291748
64,34.19505310058594,89.86322784423828,58.05598449707031,23.789260864257812,0.9687401056289673,Red Block,0.09371495246887207
64,127.43892669677734,69.05826568603516,65.43806457519531,61.53375244140625,0.9676280617713928,Black Block,0.09371495246887207
64,80.21728515625,91.39056396484375,35.75823974609375,37.9954833984375,0.9572630524635315,Black Ball,0.09371495246887207
65,34.19505310058594,89.86322784423828,58.05598449707031,23.789260864257812,0.9687401056289673,Red Block,0.0882878303527832
65,127.43892669677734,69.05826568603516,65.43806457519531,61.53375244140625,0.9676280617713928,Black Block,0.0882878303527832
65,80.21728515625,91.39056396484375,35.75823974609375,37.9954833984375,0.9572630524635315,Black Ball,0.0882878303527832
66,34.40033721923828,89.857177734375,58.45845031738281,23.77838134765625,0.969074547290802,Red Block,0.08798837661743164
66,127.51799011230469,69.02576446533203,65.31890869140625,61.59208679199219,0.9679023027420044,Black Block,0.08798837661743164
66,80.30744934082031,91.46206665039062,35.319488525390625,37.991363525390625,0.9507874846458435,Black Ball,0.08798837661743164
67,34.40033721923828,89.857177734375,58.45845031738281,23.77838134765625,0.969074547290802,Red Block,0.07014870643615723
67,127.51799011230469,69.02576446533203,65.31890869140625,61.59208679199219,0.9679023027420044,Black Block,0.07014870643615723
67,80.30744934082031,91.46206665039062,35.319488525390625,37.991363525390625,0.9507874846458435,Black Ball,0.07014870643615723
68,34.25553512573242,89.86679077148438,57.667747497558594,23.77392578125,0.9711875915527344,Red Block,0.0512242317199707
68,127.53030395507812,69.06393432617188,65.26199340820312,61.50173568725586,0.9676450490951538,Black Block,0.0512242317199707
68,80.24148559570312,91.42963409423828,35.76025390625,37.86810302734375,0.9514105916023254,Black Ball,0.0512242317199707
69,34.25553512573242,89.86679077148438,57.667747497558594,23.77392578125,0.9711875915527344,Red Block,0.054496049880981445
69,127.53030395507812,69.06393432617188,65.26199340820312,61.50173568725586,0.9676450490951538,Black Block,0.054496049880981445
69,80.24148559570312,91.42963409423828,35.76025390625,37.86810302734375,0.9514105916023254,Black Ball,0.054496049880981445
70,34.21417999267578,89.87275695800781,57.92945861816406,23.81207275390625,0.9710632562637329,Red Block,0.0538477897644043
70,127.42911529541016,68.98645782470703,65.44706726074219,61.69459533691406,0.9677615761756897,Black Block,0.0538477897644043
70,80.38094329833984,91.45716857910156,35.28352355957031,38.07611083984375,0.9482064843177795,Black Ball,0.0538477897644043
70,38.902435302734375,50.18239212036133,66.17706298828125,26.906600952148438,0.26128652691841125,Blue Block,0.0538477897644043
71,34.21417999267578,89.87275695800781,57.92945861816406,23.81207275390625,0.9710632562637329,Red Block,0.06394338607788086
71,127.42911529541016,68.98645782470703,65.44706726074219,61.69459533691406,0.9677615761756897,Black Block,0.06394338607788086
71,80.38094329833984,91.45716857910156,35.28352355957031,38.07611083984375,0.9482064843177795,Black Ball,0.06394338607788086
71,38.902435302734375,50.18239212036133,66.17706298828125,26.906600952148438,0.26128652691841125,Blue Block,0.06394338607788086
72,34.31741714477539,89.9244155883789,58.048744201660156,23.804489135742188,0.9687191843986511,Red Block,0.05343770980834961
72,127.41320037841797,69.08568572998047,65.49571228027344,61.5228271484375,0.9674548506736755,Black Block,0.05343770980834961
72,80.15726470947266,91.44767761230469,35.71842956542969,37.96258544921875,0.9520067572593689,Black Ball,0.05343770980834961
73,34.31741714477539,89.9244155883789,58.048744201660156,23.804489135742188,0.9687191843986511,Red Block,0.05758929252624512
73,127.41320037841797,69.08568572998047,65.49571228027344,61.5228271484375,0.9674548506736755,Black Block,0.05758929252624512
73,80.15726470947266,91.44767761230469,35.71842956542969,37.96258544921875,0.9520067572593689,Black Ball,0.05758929252624512
