step,x_center,y_center,width,height,conf,label,time
24,86.27040100097656,70.41580200195312,40.82611083984375,58.1834716796875,0.9620176553726196,Red Block,0.1165766716003418
24,102.81689453125,70.28653717041016,74.56463623046875,56.11578369140625,0.3699529469013214,Green Block,0.1165766716003418
25,125.65098571777344,70.42294311523438,40.3560791015625,57.09101867675781,0.9720818996429443,Green Block,0.9094083309173584
25,48.94999313354492,69.4439926147461,36.538368225097656,55.49186706542969,0.9664331674575806,Green Block,0.9094083309173584
25,86.22598266601562,70.51753234863281,40.58757019042969,58.160343170166016,0.9598218202590942,Red Block,0.9094083309173584
25,103.63948059082031,70.23970794677734,75.14382934570312,55.90431213378906,0.36427924036979675,Green Block,0.9094083309173584
26,125.65098571777344,70.42294311523438,40.3560791015625,57.09101867675781,0.9720818996429443,Green Block,0.08095049858093262
26,48.94999313354492,69.4439926147461,36.538368225097656,55.49186706542969,0.9664331674575806,Green Block,0.08095049858093262
26,86.22598266601562,70.51753234863281,40.58757019042969,58.160343170166016,0.9598218202590942,Red Block,0.08095049858093262
26,103.63948059082031,70.23970794677734,75.14382934570312,55.90431213378906,0.36427924036979675,Green Block,0.08095049858093262
27,125.60919189453125,70.36021423339844,40.31939697265625,57.01678466796875,0.9719155430793762,Green Block,0.5567231178283691
27,48.968963623046875,69.42341613769531,36.30445861816406,55.422637939453125,0.9666580557823181,Green Block,0.5567231178283691
27,86.22101593017578,70.43875122070312,40.79347229003906,58.11991882324219,0.9621990323066711,Red Block,0.5567231178283691
27,102.19758605957031,70.22808837890625,73.94913482666016,55.84832763671875,0.3765240013599396,Green Block,0.5567231178283691
28,125.60919189453125,70.36021423339844,40.31939697265625,57.01678466796875,0.9719155430793762,Green Block,0.5189905166625977
28,48.968963623046875,69.42341613769531,36.30445861816406,55.422637939453125,0.9666580557823181,Green Block,0.5189905166625977
28,86.22101593017578,70.43875122070312,40.79347229003906,58.11991882324219,0.9621990323066711,Red Block,0.5189905166625977
28,102.19758605957031,70.22808837890625,73.94913482666016,55.84832763671875,0.3765240013599396,Green Block,0.5189905166625977
29,125.6401596069336,70.59407806396484,40.50120544433594,57.56541061401367,0.9707500338554382,Green Block,0.04188346862792969
29,48.86930847167969,69.36824035644531,36.25502014160156,55.375125885009766,0.9664087891578674,Green Block,0.04188346862792969
29,86.15933227539062,70.37333679199219,40.69624328613281,58.100677490234375,0.9612665772438049,Red Block,0.04188346862792969
29,103.41767883300781,70.28697204589844,75.19580078125,56.143795013427734,0.38883575797080994,Green Block,0.04188346862792969
30,125.6401596069336,70.59407806396484,40.50120544433594,57.56541061401367,0.9707500338554382,Green Block,0.041231393814086914
30,48.86930847167969,69.36824035644531,36.25502014160156,55.375125885009766,0.9664087891578674,Green Block,0.041231393814086914
30,86.15933227539062,70.37333679199219,40.69624328613281,58.100677490234375,0.9612665772438049,Red Block,0.041231393814086914
30,103.41767883300781,70.28697204589844,75.19580078125,56.143795013427734,0.38883575797080994,Green Block,0.041231393814086914
31,125.65259552001953,70.52308654785156,40.42543029785156,57.38948059082031,0.972908079624176,Green Block,0.38243937492370605
31,48.77344512939453,69.53038024902344,36.304718017578125,55.2843017578125,0.9675109386444092,Green Block,0.38243937492370605
31,86.28883361816406,70.48360443115234,40.58349609375,57.992340087890625,0.9629548192024231,Red Block,0.38243937492370605
31,103.65373992919922,70.26156616210938,75.17424011230469,56.0186767578125,0.3763063848018646,Green Block,0.38243937492370605
32,125.65259552001953,70.52308654785156,40.42543029785156,57.38948059082031,0.972908079624176,Green Block,0.41184282302856445
32,48.77344512939453,69.53038024902344,36.304718017578125,55.2843017578125,0.9675109386444092,Green Block,0.41184282302856445
32,86.28883361816406,70.48360443115234,40.58349609375,57.992340087890625,0.9629548192024231,Red Block,0.41184282302856445
32,103.65373992919922,70.26156616210938,75.17424011230469,56.0186767578125,0.3763063848018646,Green Block,0.41184282302856445
33,125.65850830078125,70.52095031738281,40.502288818359375,57.345611572265625,0.9725803136825562,Green Block,0.08802318572998047
33,48.801422119140625,69.48429870605469,36.428531646728516,55.22257995605469,0.9675805568695068,Green Block,0.08802318572998047
33,86.23257446289062,70.41731262207031,40.72492980957031,57.970890045166016,0.9625350832939148,Red Block,0.08802318572998047
33,103.6890869140625,70.25479125976562,75.21930694580078,55.944976806640625,0.3645195960998535,Green Block,0.08802318572998047
34,125.65850830078125,70.52095031738281,40.502288818359375,57.345611572265625,0.9725803136825562,Green Block,0.07012486457824707
34,48.801422119140625,69.48429870605469,36.428531646728516,55.22257995605469,0.9675805568695068,Green Block,0.07012486457824707
34,86.23257446289062,70.41731262207031,40.72492980957031,57.970890045166016,0.9625350832939148,Red Block,0.07012486457824707
34,103.6890869140625,70.25479125976562,75.21930694580078,55.944976806640625,0.3645195960998535,Green Block,0.07012486457824707
35,125.72271728515625,70.4901351928711,40.293426513671875,57.12943649291992,0.973246693611145,Green Block,0.05813789367675781
35,48.7720947265625,69.49726104736328,36.3643798828125,55.20432662963867,0.9684059619903564,Green Block,0.05813789367675781
35,86.14488983154297,70.4767837524414,40.62800598144531,58.086456298828125,0.9618386030197144,Red Block,0.05813789367675781
35,102.7463150024414,70.26995849609375,74.52412414550781,55.86595153808594,0.3645709455013275,Green Block,0.05813789367675781
36,125.72271728515625,70.4901351928711,40.293426513671875,57.12943649291992,0.973246693611145,Green Block,0.03290605545043945
36,48.7720947265625,69.49726104736328,36.3643798828125,55.20432662963867,0.9684059619903564,Green Block,0.03290605545043945
36,86.14488983154297,70.4767837524414,40.62800598144531,58.086456298828125,0.9618386030197144,Red Block,0.03290605545043945
36,102.7463150024414,70.26995849609375,74.52412414550781,55.86595153808594,0.3645709455013275,Green Block,0.03290605545043945
37,125.66043853759766,70.42084503173828,40.33177185058594,57.01173782348633,0.9725163578987122,Green Block,0.034921884536743164
37,48.85099411010742,69.57537078857422,36.34624481201172,55.3337287902832,0.9674373269081116,Green Block,0.034921884536743164
37,86.22354125976562,70.4282455444336,40.8262939453125,57.91358947753906,0.964088499546051,Red Block,0.034921884536743164
37,102.07563781738281,70.24374389648438,73.71453857421875,55.866275787353516,0.377994179725647,Green Block,0.034921884536743164
38,125.66043853759766,70.42084503173828,40.33177185058594,57.01173782348633,0.9725163578987122,Green Block,0.049378395080566406
38,48.85099411010742,69.57537078857422,36.34624481201172,55.3337287902832,0.9674373269081116,Green Block,0.049378395080566406
38,86.22354125976562,70.4282455444336,40.8262939453125,57.91358947753906,0.964088499546051,Red Block,0.049378395080566406
38,102.07563781738281,70.24374389648438,73.71453857421875,55.866275787353516,0.377994179725647,Green Block,0.049378395080566406
39,125.66545104980469,70.3978271484375,40.37938690185547,57.01603698730469,0.9723749756813049,Green Block,0.39864110946655273
39,48.77283477783203,69.70445251464844,36.40980529785156,55.057796478271484,0.9682319760322571,Green Block,0.39864110946655273
39,86.26744079589844,70.46258544921875,40.6915283203125,58.00047302246094,0.962303638458252,Red Block,0.39864110946655273
39,102.946533203125,70.20707702636719,74.68624877929688,55.90321350097656,0.37147343158721924,Green Block,0.39864110946655273
40,125.66545104980469,70.3978271484375,40.37938690185547,57.01603698730469,0.9723749756813049,Green Block,0.06418514251708984
40,48.77283477783203,69.70445251464844,36.40980529785156,55.057796478271484,0.9682319760322571,Green Block,0.06418514251708984
40,86.26744079589844,70.46258544921875,40.6915283203125,58.00047302246094,0.962303638458252,Red Block,0.06418514251708984
40,102.946533203125,70.20707702636719,74.68624877929688,55.90321350097656,0.37147343158721924,Green Block,0.06418514251708984
41,125.66353607177734,70.5914535522461,40.36631774902344,57.46490478515625,0.9720492959022522,Green Block,0.028610944747924805
41,48.78227996826172,69.52706909179688,36.48692321777344,55.301700592041016,0.9667235612869263,Green Block,0.028610944747924805
41,86.1397705078125,70.49311828613281,40.7950439453125,58.101837158203125,0.9596177339553833,Red Block,0.028610944747924805
41,103.21305084228516,70.30966186523438,74.96522521972656,56.071475982666016,0.37921062111854553,Green Block,0.028610944747924805
42,125.66353607177734,70.5914535522461,40.36631774902344,57.46490478515625,0.9720492959022522,Green Block,0.4702320098876953
42,48.78227996826172,69.52706909179688,36.48692321777344,55.301700592041016,0.9667235612869263,Green Block,0.4702320098876953
42,86.1397705078125,70.49311828613281,40.7950439453125,58.101837158203125,0.9596177339553833,Red Block,0.4702320098876953
42,103.21305084228516,70.30966186523438,74.96522521972656,56.071475982666016,0.37921062111854553,Green Block,0.4702320098876953
43,125.5957260131836,70.60523986816406,40.48619079589844,57.20663070678711,0.972194492816925,Green Block,0.35919737815856934
43,48.74970245361328,69.41382598876953,36.473236083984375,55.17555236816406,0.9682926535606384,Green Block,0.35919737815856934
43,86.19115447998047,70.49723815917969,40.72149658203125,57.953369140625,0.9615967273712158,Red Block,0.35919737815856934
43,103.6160888671875,70.30561065673828,75.12771606445312,55.92613220214844,0.3679085373878479,Green Block,0.35919737815856934
44,125.5957260131836,70.60523986816406,40.48619079589844,57.20663070678711,0.972194492816925,Green Block,0.06466412544250488
44,48.74970245361328,69.41382598876953,36.473236083984375,55.17555236816406,0.9682926535606384,Green Block,0.06466412544250488
44,86.19115447998047,70.49723815917969,40.72149658203125,57.953369140625,0.9615967273712158,Red Block,0.06466412544250488
44,103.6160888671875,70.30561065673828,75.12771606445312,55.92613220214844,0.3679085373878479,Green Block,0.06466412544250488
45,125.58085632324219,70.51042938232422,40.529640197753906,57.17118835449219,0.9719412922859192,Green Block,0.040122032165527344
45,48.822296142578125,69.44709014892578,36.420166015625,55.26007080078125,0.967223048210144,Green Block,0.040122032165527344
45,86.21260070800781,70.49837493896484,40.688568115234375,58.1131477355957,0.9616962671279907,Red Block,0.040122032165527344
45,103.69869995117188,70.28538513183594,75.24594116210938,55.88908386230469,0.3756958246231079,Green Block,0.040122032165527344
46,125.58085632324219,70.51042938232422,40.529640197753906,57.17118835449219,0.9719412922859192,Green Block,0.06954717636108398
46,48.822296142578125,69.44709014892578,36.420166015625,55.26007080078125,0.967223048210144,Green Block,0.06954717636108398
46,86.21260070800781,70.49837493896484,40.688568115234375,58.1131477355957,0.9616962671279907,Red Block,0.06954717636108398
46,103.69869995117188,70.28538513183594,75.24594116210938,55.88908386230469,0.3756958246231079,Green Block,0.06954717636108398
47,125.57807922363281,70.44923400878906,40.470176696777344,57.16469955444336,0.9713038206100464,Green Block,0.028098344802856445
47,48.8424072265625,69.43500518798828,36.32577133178711,55.5333251953125,0.9668371677398682,Green Block,0.028098344802856445
47,86.21272277832031,70.50587463378906,40.833282470703125,58.03759765625,0.9627644419670105,Red Block,0.028098344802856445
47,102.05349731445312,70.25856018066406,73.817626953125,55.92300033569336,0.36844679713249207,Green Block,0.028098344802856445
48,125.57807922363281,70.44923400878906,40.470176696777344,57.16469955444336,0.9713038206100464,Green Block,0.05899477005004883
48,48.8424072265625,69.43500518798828,36.32577133178711,55.5333251953125,0.9668371677398682,Green Block,0.05899477005004883
48,86.21272277832031,70.50587463378906,40.833282470703125,58.03759765625,0.9627644419670105,Red Block,0.05899477005004883
48,102.05349731445312,70.25856018066406,73.817626953125,55.92300033569336,0.36844679713249207,Green Block,0.05899477005004883
49,125.61012268066406,70.4305191040039,40.510093688964844,57.123199462890625,0.9713243842124939,Green Block,0.4594688415527344
49,48.80524444580078,69.58506774902344,36.46577453613281,55.250244140625,0.9662256836891174,Green Block,0.4594688415527344
49,86.21087646484375,70.46682739257812,40.72996520996094,58.10205078125,0.960925281047821,Red Block,0.4594688415527344
49,103.24353790283203,70.20433807373047,74.95893859863281,55.92597961425781,0.37484362721443176,Green Block,0.4594688415527344
50,125.61012268066406,70.4305191040039,40.510093688964844,57.123199462890625,0.9713243842124939,Green Block,0.18422293663024902
50,48.80524444580078,69.58506774902344,36.46577453613281,55.250244140625,0.9662256836891174,Green Block,0.18422293663024902
50,86.21087646484375,70.46682739257812,40.72996520996094,58.10205078125,0.960925281047821,Red Block,0.18422293663024902
50,103.24353790283203,70.20433807373047,74.95893859863281,55.92597961425781,0.37484362721443176,Green Block,0.18422293663024902
51,125.65010833740234,70.52751159667969,40.39057922363281,57.423099517822266,0.9725955128669739,Green Block,0.030095577239990234
51,48.91554260253906,69.4962387084961,36.47873306274414,54.96498107910156,0.9668907523155212,Green Block,0.030095577239990234
51,86.19012451171875,70.43065643310547,40.70417785644531,57.977325439453125,0.9601383805274963,Red Block,0.030095577239990234
51,103.53600311279297,70.2497787475586,75.06193542480469,56.0461311340332,0.3779236376285553,Green Block,0.030095577239990234
52,125.65010833740234,70.52751159667969,40.39057922363281,57.423099517822266,0.9725955128669739,Green Block,0.035111427307128906
52,48.91554260253906,69.4962387084961,36.47873306274414,54.96498107910156,0.9668907523155212,Green Block,0.035111427307128906
52,86.19012451171875,70.43065643310547,40.70417785644531,57.977325439453125,0.9601383805274963,Red Block,0.035111427307128906
52,103.53600311279297,70.2497787475586,75.06193542480469,56.0461311340332,0.3779236376285553,Green Block,0.035111427307128906
53,125.60269927978516,70.44064331054688,40.41111755371094,57.02707290649414,0.9715493321418762,Green Block,0.21393108367919922
53,48.820987701416016,69.44271087646484,36.35277557373047,55.3572998046875,0.965559720993042,Green Block,0.21393108367919922
53,86.19347381591797,70.40882110595703,40.70289611816406,58.26933670043945,0.9630745649337769,Red Block,0.21393108367919922
53,102.51385498046875,70.24610900878906,74.35851287841797,55.88993835449219,0.38896092772483826,Green Block,0.21393108367919922
54,125.60269927978516,70.44064331054688,40.41111755371094,57.02707290649414,0.9715493321418762,Green Block,0.301072359085083
54,48.820987701416016,69.44271087646484,36.35277557373047,55.3572998046875,0.965559720993042,Green Block,0.301072359085083
54,86.19347381591797,70.40882110595703,40.70289611816406,58.26933670043945,0.9630745649337769,Red Block,0.301072359085083
54,102.51385498046875,70.24610900878906,74.35851287841797,55.88993835449219,0.38896092772483826,Green Block,0.301072359085083
55,125.69710540771484,70.36467742919922,40.34172058105469,56.90478515625,0.9714663028717041,Green Block,0.4524073600769043
55,48.89105987548828,69.40203857421875,36.60209655761719,55.50955581665039,0.9658200144767761,Green Block,0.4524073600769043
55,86.17701721191406,70.43263244628906,40.47784423828125,58.340091705322266,0.9592397809028625,Red Block,0.4524073600769043
55,103.77597045898438,70.16542053222656,75.20901489257812,55.88278579711914,0.34916287660598755,Green Block,0.4524073600769043
56,125.69710540771484,70.36467742919922,40.34172058105469,56.90478515625,0.9714663028717041,Green Block,0.0466766357421875
56,48.89105987548828,69.40203857421875,36.60209655761719,55.50955581665039,0.9658200144767761,Green Block,0.0466766357421875
56,86.17701721191406,70.43263244628906,40.47784423828125,58.340091705322266,0.9592397809028625,Red Block,0.0466766357421875
56,103.77597045898438,70.16542053222656,75.20901489257812,55.88278579711914,0.34916287660598755,Green Block,0.0466766357421875
57,125.65774536132812,70.4814453125,40.22930908203125,57.029544830322266,0.9723105430603027,Green Block,0.264024019241333
57,48.76927185058594,69.2596206665039,36.54458999633789,55.76698303222656,0.964651346206665,Green Block,0.264024019241333
57,86.27839660644531,70.26866149902344,40.55751037597656,58.31135559082031,0.9586293697357178,Red Block,0.264024019241333
58,125.65774536132812,70.4814453125,40.22930908203125,57.029544830322266,0.9723105430603027,Green Block,0.07546663284301758
58,48.76927185058594,69.2596206665039,36.54458999633789,55.76698303222656,0.964651346206665,Green Block,0.07546663284301758
58,86.27839660644531,70.26866149902344,40.55751037597656,58.31135559082031,0.9586293697357178,Red Block,0.07546663284301758
59,125.2628173828125,66.85967254638672,39.964202880859375,50.46354675292969,0.9462504982948303,Green Block,0.7473640441894531
59,86.137939453125,69.06526184082031,40.39778137207031,59.119380950927734,0.9323751330375671,Red Block,0.7473640441894531
59,48.643333435058594,65.97352600097656,36.79254150390625,49.75715637207031,0.9284363985061646,Green Block,0.7473640441894531
59,99.7042007446289,69.22465515136719,70.09037780761719,57.005489349365234,0.27191850543022156,Green Block,0.7473640441894531
60,125.2628173828125,66.85967254638672,39.964202880859375,50.46354675292969,0.9462504982948303,Green Block,0.42816901206970215
60,86.137939453125,69.06526184082031,40.39778137207031,59.119380950927734,0.9323751330375671,Red Block,0.42816901206970215
60,48.643333435058594,65.97352600097656,36.79254150390625,49.75715637207031,0.9284363985061646,Green Block,0.42816901206970215
60,99.7042007446289,69.22465515136719,70.09037780761719,57.005489349365234,0.27191850543022156,Green Block,0.42816901206970215
61,125.78072357177734,70.35165405273438,40.13047790527344,57.09529113769531,0.973114013671875,Green Block,0.06777834892272949
61,48.80010986328125,69.08859252929688,36.832275390625,55.822845458984375,0.9678629636764526,Green Block,0.06777834892272949
61,86.20897674560547,70.27070617675781,40.545166015625,57.9315185546875,0.9583789706230164,Red Block,0.06777834892272949
61,103.7979507446289,70.12763977050781,75.19383239746094,55.996429443359375,0.34931403398513794,Green Block,0.06777834892272949
62,125.78072357177734,70.35165405273438,40.13047790527344,57.09529113769531,0.973114013671875,Green Block,0.47052836418151855
62,48.80010986328125,69.08859252929688,36.832275390625,55.822845458984375,0.9678629636764526,Green Block,0.47052836418151855
62,86.20897674560547,70.27070617675781,40.545166015625,57.9315185546875,0.9583789706230164,Red Block,0.47052836418151855
62,103.7979507446289,70.12763977050781,75.19383239746094,55.996429443359375,0.34931403398513794,Green Block,0.47052836418151855
